loan_id,performance_month,ending_balance_usd,scheduled_payment_usd,payment_made_usd,days_past_due,delinquency_status
LN500043,2025-05-01,12622.58,391.85,391.85,0,Current
LN500043,2025-06-01,12460.98,391.85,391.85,0,Current
LN500043,2025-07-01,12296.44,391.85,391.85,0,Current
LN500043,2025-08-01,12128.9,391.85,391.85,0,Current
LN500043,2025-09-01,11958.3,391.85,391.85,0,Current
LN500043,2025-10-01,11784.59,391.85,391.85,0,Current
LN500043,2025-11-01,11607.71,391.85,391.85,0,Current
LN500043,2025-12-01,11427.61,391.85,391.85,0,Current
LN500044,2024-12-01,5455.66,155.11,155.11,0,Current
LN500044,2025-01-01,5370.25,155.11,155.11,0,Current
LN500044,2025-02-01,5283.74,155.11,155.11,0,Current
LN500044,2025-03-01,5196.13,155.11,155.11,0,Current
LN500044,2025-04-01,5107.4,155.11,155.11,0,Current
LN500044,2025-05-01,5017.54,155.11,155.11,0,Current
LN500044,2025-06-01,4926.53,155.11,155.11,0,Current
LN500044,2025-07-01,4834.36,155.11,155.11,0,Current
LN500044,2025-08-01,4741.01,155.11,155.11,0,Current
LN500044,2025-09-01,4646.46,155.11,155.11,0,Current
LN500044,2025-10-01,4550.71,155.11,155.11,0,Current
LN500044,2025-11-01,4453.74,155.11,155.11,0,Current
LN500044,2025-12-01,4355.52,155.11,155.11,0,Current
LN500045,2024-02-01,12355.58,419.13,419.13,0,Current
LN500045,2024-03-01,12058.25,419.13,419.13,0,Current
LN500045,2024-04-01,11758.0,419.13,419.13,0,Current
LN500045,2024-05-01,11454.78,419.13,419.13,0,Current
LN500045,2024-06-01,11148.58,419.13,419.13,0,Current
LN500045,2024-07-01,10839.35,419.13,419.13,0,Current
LN500045,2024-08-01,10527.08,419.13,419.13,0,Current
LN500045,2024-09-01,10211.73,419.13,419.13,0,Current
LN500045,2024-10-01,9893.27,419.13,419.13,0,Current
LN500045,2024-11-01,9571.67,419.13,419.13,0,Current
LN500045,2024-12-01,9246.9,419.13,419.13,0,Current
LN500045,2025-01-01,8918.93,419.13,419.13,0,Current
LN500045,2025-02-01,8587.73,419.13,419.13,0,Current
LN500045,2025-03-01,8253.26,419.13,419.13,0,Current
LN500045,2025-04-01,7915.49,419.13,419.13,0,Current
LN500045,2025-05-01,7574.4,419.13,419.13,0,Current
LN500045,2025-06-01,7229.94,419.13,419.13,0,Current
LN500045,2025-07-01,6882.08,419.13,419.13,0,Current
LN500045,2025-08-01,6530.8,419.13,419.13,0,Current
LN500045,2025-09-01,6176.05,419.13,419.13,0,Current
LN500045,2025-10-01,5817.81,419.13,419.13,0,Current
LN500045,2025-11-01,5456.03,419.13,419.13,0,Current
LN500045,2025-12-01,5090.69,419.13,419.13,0,Current
LN500046,2024-03-01,12706.18,381.14,381.14,0,Current
LN500046,2024-04-01,12519.55,381.14,381.14,0,Current
LN500046,2024-05-01,12330.07,381.14,381.14,0,Current
LN500046,2024-06-01,12137.68,381.14,381.14,0,Current
LN500046,2024-07-01,11942.35,381.14,381.14,0,Current
LN500046,2024-08-01,11744.03,381.14,381.14,0,Current
LN500046,2024-09-01,11542.67,381.14,381.14,0,Current
LN500046,2024-10-01,11338.23,381.14,381.14,0,Current
LN500046,2024-11-01,11130.66,381.14,381.14,0,Current
LN500046,2024-12-01,10919.91,381.14,381.14,0,Current
LN500046,2025-01-01,10705.93,381.14,381.14,0,Current
LN500046,2025-02-01,10488.68,381.14,381.14,0,Current
LN500046,2025-03-01,10268.11,381.14,381.14,0,Current
LN500046,2025-04-01,10044.16,381.14,381.14,0,Current
LN500046,2025-05-01,9816.77,381.14,381.14,0,Current
LN500046,2025-06-01,9585.91,381.14,381.14,0,Current
LN500046,2025-07-01,9351.52,381.14,381.14,0,Current
LN500046,2025-08-01,9113.53,381.14,381.14,0,Current
LN500046,2025-09-01,8871.91,381.14,381.14,0,Current
LN500046,2025-10-01,8626.58,381.14,381.14,0,Current
LN500046,2025-11-01,8377.5,381.14,381.14,0,Current
LN500046,2025-12-01,8124.6,381.14,381.14,0,Current
LN500047,2024-09-01,15901.09,514.78,514.78,0,Current
LN500047,2024-10-01,15499.34,514.78,514.78,0,Current
LN500047,2024-11-01,15094.73,514.78,514.78,0,Current
LN500047,2024-12-01,14687.25,514.78,514.78,0,Current
LN500047,2025-01-01,14276.87,514.78,514.78,0,Current
LN500047,2025-02-01,13863.58,514.78,514.78,0,Current
LN500047,2025-03-01,13447.34,514.78,514.78,0,Current
LN500047,2025-04-01,13028.15,514.78,514.78,0,Current
LN500047,2025-05-01,12605.98,514.78,514.78,0,Current
LN500047,2025-06-01,12180.81,514.78,514.78,0,Current
LN500047,2025-07-01,11752.61,514.78,514.78,0,Current
LN500047,2025-08-01,11321.37,514.78,514.78,0,Current
LN500047,2025-09-01,10887.07,514.78,514.78,0,Current
LN500047,2025-10-01,10449.68,514.78,514.78,0,Current
LN500047,2025-11-01,10009.18,514.78,514.78,0,Current
LN500047,2025-12-01,9565.55,514.78,514.78,0,Current
LN500048,2025-07-01,19342.11,1056.72,1056.72,0,Current
LN500048,2025-08-01,18671.11,1056.72,1056.72,0,Current
LN500048,2025-09-01,19043.44,1056.72,0.0,30,30DPD
LN500048,2025-10-01,19423.2,1056.72,0.0,60,60DPD
LN500049,2025-01-01,16533.17,534.94,534.94,0,Current
LN500049,2025-02-01,16312.22,534.94,534.94,0,Current
LN500049,2025-03-01,16087.08,534.94,534.94,0,Current
LN500049,2025-04-01,15857.66,534.94,534.94,0,Current
LN500049,2025-05-01,15623.88,534.94,534.94,0,Current
LN500049,2025-06-01,15920.61,534.94,0.0,30,30DPD
LN500049,2025-07-01,16222.97,534.94,0.0,60,60DPD
LN500049,2025-08-01,16531.07,534.94,0.0,90,90DPD
LN500050,2024-11-01,24024.62,815.22,815.22,0,Current
LN500050,2024-12-01,23722.93,815.22,815.22,0,Current
LN500050,2025-01-01,23414.78,815.22,815.22,0,Current
LN500050,2025-02-01,23100.05,815.22,815.22,0,Current
LN500050,2025-03-01,22778.6,815.22,815.22,0,Current
LN500050,2025-04-01,22450.27,815.22,815.22,0,Current
LN500050,2025-05-01,22114.93,815.22,815.22,0,Current
LN500050,2025-06-01,21772.41,815.22,815.22,0,Current
LN500050,2025-07-01,21422.58,815.22,815.22,0,Current
LN500050,2025-08-01,0.0,815.22,21422.58,0,Paid_Off
LN500051,2024-02-01,14055.29,454.08,454.08,0,Current
LN500051,2024-03-01,13867.09,454.08,454.08,0,Current
LN500051,2024-04-01,13675.33,454.08,454.08,0,Current
LN500051,2024-05-01,13479.94,454.08,454.08,0,Current
LN500051,2024-06-01,13280.86,454.08,454.08,0,Current
LN500051,2024-07-01,13078.01,454.08,454.08,0,Current
LN500051,2024-08-01,12871.32,454.08,454.08,0,Current
LN500051,2024-09-01,12660.72,454.08,454.08,0,Current
LN500051,2024-10-01,12446.14,454.08,454.08,0,Current
LN500051,2024-11-01,12227.5,454.08,454.08,0,Current
LN500051,2024-12-01,12004.73,454.08,454.08,0,Current
LN500051,2025-01-01,11777.73,454.08,454.08,0,Current
LN500051,2025-02-01,11546.45,454.08,454.08,0,Current
LN500051,2025-03-01,11310.79,454.08,454.08,0,Current
LN500051,2025-04-01,11070.67,454.08,454.08,0,Current
LN500051,2025-05-01,10826.01,454.08,454.08,0,Current
LN500051,2025-06-01,10576.73,454.08,454.08,0,Current
LN500051,2025-07-01,10322.72,454.08,454.08,0,Current
LN500051,2025-08-01,10063.91,454.08,454.08,0,Current
LN500051,2025-09-01,9800.21,454.08,454.08,0,Current
LN500051,2025-10-01,9531.52,454.08,454.08,0,Current
LN500051,2025-11-01,9257.74,454.08,454.08,0,Current
LN500051,2025-12-01,8978.79,454.08,454.08,0,Current
LN500052,2024-02-01,8270.75,218.79,218.79,0,Current
LN500052,2024-03-01,8130.19,218.79,218.79,0,Current
LN500052,2024-04-01,7988.3,218.79,218.79,0,Current
LN500052,2024-05-01,7845.07,218.79,218.79,0,Current
LN500052,2024-06-01,7700.48,218.79,218.79,0,Current
LN500052,2024-07-01,7554.52,218.79,218.79,0,Current
LN500052,2024-08-01,7407.18,218.79,218.79,0,Current
LN500052,2024-09-01,7258.45,218.79,218.79,0,Current
LN500052,2024-10-01,7108.32,218.79,218.79,0,Current
LN500052,2024-11-01,6956.76,218.79,218.79,0,Current
LN500052,2024-12-01,6803.77,218.79,218.79,0,Current
LN500052,2025-01-01,6649.33,218.79,218.79,0,Current
LN500052,2025-02-01,6493.43,218.79,218.79,0,Current
LN500052,2025-03-01,6336.06,218.79,218.79,0,Current
LN500052,2025-04-01,6177.2,218.79,218.79,0,Current
LN500052,2025-05-01,6016.83,218.79,218.79,0,Current
LN500052,2025-06-01,5854.95,218.79,218.79,0,Current
LN500052,2025-07-01,5691.54,218.79,218.79,0,Current
LN500052,2025-08-01,5526.58,218.79,218.79,0,Current
LN500052,2025-09-01,5360.07,218.79,218.79,0,Current
LN500052,2025-10-01,5191.97,218.79,218.79,0,Current
LN500052,2025-11-01,5022.29,218.79,218.79,0,Current
LN500052,2025-12-01,4851.0,218.79,218.79,0,Current
LN500053,2025-12-01,25247.76,513.95,513.95,0,Current
LN500054,2025-01-01,7617.59,373.42,373.42,0,Current
LN500054,2025-02-01,7322.19,373.42,373.42,0,Current
LN500054,2025-03-01,7023.76,373.42,373.42,0,Current
LN500054,2025-04-01,6722.27,373.42,373.42,0,Current
LN500054,2025-05-01,6417.7,373.42,373.42,0,Current
LN500054,2025-06-01,0.0,373.42,6417.7,0,Paid_Off
LN500055,2025-03-01,8745.51,329.6,329.6,0,Current
LN500055,2025-04-01,8558.03,329.6,329.6,0,Current
LN500055,2025-05-01,8367.5,329.6,329.6,0,Current
LN500055,2025-06-01,8173.87,329.6,329.6,0,Current
LN500055,2025-07-01,8306.69,329.6,0.0,30,30DPD
LN500055,2025-08-01,8441.68,329.6,0.0,60,60DPD
LN500055,2025-09-01,8578.85,329.6,0.0,90,90DPD
LN500056,2024-09-01,13149.38,490.8,490.8,0,Current
LN500056,2024-10-01,12864.37,490.8,490.8,0,Current
LN500056,2024-11-01,12574.89,490.8,490.8,0,Current
LN500056,2024-12-01,12280.89,490.8,490.8,0,Current
LN500056,2025-01-01,11982.29,490.8,490.8,0,Current
LN500056,2025-02-01,11679.01,490.8,490.8,0,Current
LN500056,2025-03-01,11370.99,490.8,490.8,0,Current
LN500056,2025-04-01,11058.14,490.8,490.8,0,Current
LN500056,2025-05-01,10740.4,490.8,490.8,0,Current
LN500056,2025-06-01,10417.69,490.8,490.8,0,Current
LN500056,2025-07-01,10089.93,490.8,490.8,0,Current
LN500056,2025-08-01,9757.03,490.8,490.8,0,Current
LN500056,2025-09-01,9418.93,490.8,490.8,0,Current
LN500056,2025-10-01,9075.54,490.8,490.8,0,Current
LN500056,2025-11-01,8726.77,490.8,490.8,0,Current
LN500056,2025-12-01,8372.54,490.8,490.8,0,Current
LN500057,2025-07-01,7724.57,273.39,273.39,0,Current
LN500057,2025-08-01,7546.96,273.39,273.39,0,Current
LN500057,2025-09-01,7367.16,273.39,273.39,0,Current
LN500057,2025-10-01,7185.12,273.39,273.39,0,Current
LN500057,2025-11-01,7000.83,273.39,273.39,0,Current
LN500057,2025-12-01,6814.25,273.39,273.39,0,Current
LN500058,2025-08-01,11713.12,457.06,457.06,0,Current
LN500058,2025-09-01,11471.87,457.06,457.06,0,Current
LN500058,2025-10-01,11226.18,457.06,457.06,0,Current
LN500058,2025-11-01,10975.96,457.06,457.06,0,Current
LN500058,2025-12-01,0.0,457.06,10975.96,0,Paid_Off
LN500059,2024-02-01,6187.62,322.06,322.06,0,Current
LN500059,2024-03-01,5961.77,322.06,322.06,0,Current
LN500059,2024-04-01,5732.42,322.06,322.06,0,Current
LN500059,2024-05-01,5499.5,322.06,322.06,0,Current
LN500059,2024-06-01,5262.95,322.06,322.06,0,Current
LN500059,2024-07-01,5022.73,322.06,322.06,0,Current
LN500059,2024-08-01,4778.78,322.06,322.06,0,Current
LN500059,2024-09-01,4531.03,322.06,322.06,0,Current
LN500059,2024-10-01,4279.42,322.06,322.06,0,Current
LN500059,2024-11-01,4023.91,322.06,322.06,0,Current
LN500059,2024-12-01,3764.42,322.06,322.06,0,Current
LN500059,2025-01-01,3500.9,322.06,322.06,0,Current
LN500059,2025-02-01,3233.28,322.06,322.06,0,Current
LN500059,2025-03-01,2961.49,322.06,322.06,0,Current
LN500059,2025-04-01,2685.49,322.06,322.06,0,Current
LN500059,2025-05-01,2405.19,322.06,322.06,0,Current
LN500059,2025-06-01,2120.53,322.06,322.06,0,Current
LN500059,2025-07-01,1831.44,322.06,322.06,0,Current
LN500059,2025-08-01,0.0,322.06,1831.44,0,Paid_Off
LN500060,2025-01-01,10234.12,486.57,486.57,0,Current
LN500060,2025-02-01,9825.16,486.57,486.57,0,Current
LN500060,2025-03-01,9413.09,486.57,486.57,0,Current
LN500060,2025-04-01,8997.91,486.57,486.57,0,Current
LN500060,2025-05-01,8579.57,486.57,486.57,0,Current
LN500060,2025-06-01,0.0,486.57,8579.57,0,Paid_Off
LN500061,2024-10-01,6584.99,215.58,215.58,0,Current
LN500061,2024-11-01,6498.31,215.58,215.58,0,Current
LN500061,2024-12-01,6409.93,215.58,215.58,0,Current
LN500061,2025-01-01,6319.83,215.58,215.58,0,Current
LN500061,2025-02-01,6443.54,215.58,0.0,30,30DPD
LN500062,2025-09-01,17874.87,676.56,676.56,0,Current
LN500062,2025-10-01,17493.54,676.56,676.56,0,Current
LN500062,2025-11-01,17105.92,676.56,676.56,0,Current
LN500062,2025-12-01,16711.89,676.56,676.56,0,Current
LN500063,2024-10-01,14976.51,373.18,373.18,0,Current
LN500063,2024-11-01,14810.75,373.18,373.18,0,Current
LN500063,2024-12-01,14642.7,373.18,373.18,0,Current
LN500063,2025-01-01,14472.32,373.18,373.18,0,Current
LN500063,2025-02-01,14672.77,373.18,0.0,30,30DPD
LN500064,2024-05-01,7732.09,171.06,171.06,0,Current
LN500064,2024-06-01,7633.26,171.06,171.06,0,Current
LN500064,2024-07-01,7533.5,171.06,171.06,0,Current
LN500064,2024-08-01,7432.82,171.06,171.06,0,Current
LN500064,2024-09-01,7331.19,171.06,171.06,0,Current
LN500064,2024-10-01,7228.62,171.06,171.06,0,Current
LN500064,2024-11-01,7125.09,171.06,171.06,0,Current
LN500064,2024-12-01,7020.59,171.06,171.06,0,Current
LN500064,2025-01-01,6915.11,171.06,171.06,0,Current
LN500064,2025-02-01,6808.65,171.06,171.06,0,Current
LN500064,2025-03-01,6701.19,171.06,171.06,0,Current
LN500064,2025-04-01,6592.73,171.06,171.06,0,Current
LN500064,2025-05-01,6483.26,171.06,171.06,0,Current
LN500064,2025-06-01,6372.77,171.06,171.06,0,Current
LN500064,2025-07-01,6261.24,171.06,171.06,0,Current
LN500064,2025-08-01,6148.67,171.06,171.06,0,Current
LN500064,2025-09-01,6035.05,171.06,171.06,0,Current
LN500064,2025-10-01,5920.36,171.06,171.06,0,Current
LN500064,2025-11-01,5804.61,171.06,171.06,0,Current
LN500064,2025-12-01,5687.77,171.06,171.06,0,Current
LN500065,2025-05-01,7188.48,191.98,191.98,0,Current
LN500065,2025-06-01,7115.76,191.98,191.98,0,Current
LN500065,2025-07-01,7041.85,191.98,191.98,0,Current
LN500065,2025-08-01,6966.7,191.98,191.98,0,Current
LN500065,2025-09-01,6890.31,191.98,191.98,0,Current
LN500065,2025-10-01,6812.65,191.98,191.98,0,Current
LN500065,2025-11-01,6733.71,191.98,191.98,0,Current
LN500065,2025-12-01,6653.45,191.98,191.98,0,Current
LN500066,2024-08-01,10414.85,289.91,289.91,0,Current
LN500066,2024-09-01,10247.74,289.91,289.91,0,Current
LN500066,2024-10-01,10078.67,289.91,289.91,0,Current
LN500066,2024-11-01,9907.61,289.91,289.91,0,Current
LN500066,2024-12-01,9734.52,289.91,289.91,0,Current
LN500066,2025-01-01,9559.4,289.91,289.91,0,Current
LN500066,2025-02-01,9382.21,289.91,289.91,0,Current
LN500066,2025-03-01,9202.93,289.91,289.91,0,Current
LN500066,2025-04-01,9021.54,289.91,289.91,0,Current
LN500066,2025-05-01,8838.01,289.91,289.91,0,Current
LN500066,2025-06-01,8652.31,289.91,289.91,0,Current
LN500066,2025-07-01,8464.43,289.91,289.91,0,Current
LN500066,2025-08-01,8274.33,289.91,289.91,0,Current
LN500066,2025-09-01,8081.99,289.91,289.91,0,Current
LN500066,2025-10-01,7887.38,289.91,289.91,0,Current
LN500066,2025-11-01,7690.47,289.91,289.91,0,Current
LN500066,2025-12-01,7491.25,289.91,289.91,0,Current
LN500067,2024-12-01,11746.27,316.31,316.31,0,Current
LN500067,2025-01-01,11550.56,316.31,316.31,0,Current
LN500067,2025-02-01,11352.83,316.31,316.31,0,Current
LN500067,2025-03-01,11153.08,316.31,316.31,0,Current
LN500067,2025-04-01,10951.28,316.31,316.31,0,Current
LN500067,2025-05-01,10747.4,316.31,316.31,0,Current
LN500067,2025-06-01,10541.43,316.31,316.31,0,Current
LN500067,2025-07-01,10333.34,316.31,316.31,0,Current
LN500067,2025-08-01,10123.12,316.31,316.31,0,Current
LN500067,2025-09-01,9910.74,316.31,316.31,0,Current
LN500067,2025-10-01,9696.18,316.31,316.31,0,Current
LN500067,2025-11-01,9479.42,316.31,316.31,0,Current
LN500067,2025-12-01,9260.43,316.31,316.31,0,Current
LN500068,2024-06-01,20120.6,480.88,480.88,0,Current
LN500068,2024-07-01,19739.31,480.88,480.88,0,Current
LN500068,2024-08-01,19356.14,480.88,480.88,0,Current
LN500068,2024-09-01,18971.07,480.88,480.88,0,Current
LN500068,2024-10-01,18584.1,480.88,480.88,0,Current
LN500068,2024-11-01,18195.21,480.88,480.88,0,Current
LN500068,2024-12-01,17804.4,480.88,480.88,0,Current
LN500068,2025-01-01,17411.65,480.88,480.88,0,Current
LN500068,2025-02-01,17016.96,480.88,480.88,0,Current
LN500068,2025-03-01,16620.31,480.88,480.88,0,Current
LN500068,2025-04-01,16221.7,480.88,480.88,0,Current
LN500068,2025-05-01,15821.12,480.88,480.88,0,Current
LN500068,2025-06-01,15418.55,480.88,480.88,0,Current
LN500068,2025-07-01,15014.0,480.88,480.88,0,Current
LN500068,2025-08-01,14607.44,480.88,480.88,0,Current
LN500068,2025-09-01,14198.86,480.88,480.88,0,Current
LN500068,2025-10-01,13788.27,480.88,480.88,0,Current
LN500068,2025-11-01,13375.64,480.88,480.88,0,Current
LN500068,2025-12-01,12960.97,480.88,480.88,0,Current
LN500069,2024-07-01,6656.18,340.59,340.59,0,Current
LN500069,2024-08-01,6408.95,340.59,340.59,0,Current
LN500069,2024-09-01,6158.24,340.59,340.59,0,Current
LN500069,2024-10-01,5904.02,340.59,340.59,0,Current
LN500069,2024-11-01,5646.23,340.59,340.59,0,Current
LN500069,2024-12-01,5384.83,340.59,340.59,0,Current
LN500069,2025-01-01,5119.76,340.59,340.59,0,Current
LN500069,2025-02-01,4850.98,340.59,340.59,0,Current
LN500069,2025-03-01,4578.42,340.59,340.59,0,Current
LN500069,2025-04-01,4302.05,340.59,340.59,0,Current
LN500069,2025-05-01,4021.79,340.59,340.59,0,Current
LN500069,2025-06-01,3737.61,340.59,340.59,0,Current
LN500069,2025-07-01,3449.44,340.59,340.59,0,Current
LN500069,2025-08-01,3157.23,340.59,340.59,0,Current
LN500069,2025-09-01,2860.92,340.59,340.59,0,Current
LN500069,2025-10-01,2560.45,340.59,340.59,0,Current
LN500069,2025-11-01,2255.77,340.59,340.59,0,Current
LN500069,2025-12-01,1946.82,340.59,340.59,0,Current
LN500070,2025-11-01,21792.8,1116.47,1116.47,0,Current
LN500070,2025-12-01,20984.34,1116.47,1116.47,0,Current
LN500071,2025-06-01,10629.34,506.39,506.39,0,Current
LN500071,2025-07-01,10205.42,506.39,506.39,0,Current
LN500071,2025-08-01,9778.2,506.39,506.39,0,Current
LN500071,2025-09-01,9347.68,506.39,506.39,0,Current
LN500071,2025-10-01,8913.81,506.39,506.39,0,Current
LN500071,2025-11-01,8476.57,506.39,506.39,0,Current
LN500071,2025-12-01,8035.95,506.39,506.39,0,Current
LN500072,2024-08-01,10736.27,292.89,292.89,0,Current
LN500072,2024-09-01,10630.73,292.89,292.89,0,Current
LN500072,2024-10-01,10523.34,292.89,292.89,0,Current
LN500072,2024-11-01,10414.08,292.89,292.89,0,Current
LN500072,2024-12-01,10302.92,292.89,292.89,0,Current
LN500072,2025-01-01,10189.82,292.89,292.89,0,Current
LN500072,2025-02-01,10074.74,292.89,292.89,0,Current
LN500072,2025-03-01,9957.65,292.89,292.89,0,Current
LN500072,2025-04-01,9838.52,292.89,292.89,0,Current
LN500072,2025-05-01,9717.32,292.89,292.89,0,Current
LN500072,2025-06-01,9593.99,292.89,292.89,0,Current
LN500072,2025-07-01,9468.52,292.89,292.89,0,Current
LN500072,2025-08-01,9340.85,292.89,292.89,0,Current
LN500072,2025-09-01,9210.96,292.89,292.89,0,Current
LN500072,2025-10-01,9078.8,292.89,292.89,0,Current
LN500072,2025-11-01,8944.34,292.89,292.89,0,Current
LN500072,2025-12-01,8807.53,292.89,292.89,0,Current
LN500073,2025-05-01,7184.39,390.8,390.8,0,Current
LN500073,2025-06-01,6933.99,390.8,390.8,0,Current
LN500073,2025-07-01,6678.69,390.8,390.8,0,Current
LN500073,2025-08-01,6418.4,390.8,390.8,0,Current
LN500073,2025-09-01,6153.03,390.8,390.8,0,Current
LN500073,2025-10-01,5882.47,390.8,390.8,0,Current
LN500073,2025-11-01,5606.62,390.8,390.8,0,Current
LN500073,2025-12-01,5325.39,390.8,390.8,0,Current
LN500074,2025-01-01,11695.92,280.57,280.57,0,Current
LN500074,2025-02-01,11560.19,280.57,280.57,0,Current
LN500074,2025-03-01,11422.77,280.57,280.57,0,Current
LN500074,2025-04-01,11283.66,280.57,280.57,0,Current
LN500074,2025-05-01,11142.81,280.57,280.57,0,Current
LN500074,2025-06-01,11000.23,280.57,280.57,0,Current
LN500074,2025-07-01,10855.88,280.57,280.57,0,Current
LN500074,2025-08-01,10709.74,280.57,280.57,0,Current
LN500074,2025-09-01,10561.79,280.57,280.57,0,Current
LN500074,2025-10-01,10412.01,280.57,280.57,0,Current
LN500074,2025-11-01,10260.38,280.57,280.57,0,Current
LN500074,2025-12-01,10106.87,280.57,280.57,0,Current
LN500075,2024-10-01,7361.9,189.21,189.21,0,Current
LN500075,2024-11-01,7232.75,189.21,189.21,0,Current
LN500075,2024-12-01,7102.54,189.21,189.21,0,Current
LN500075,2025-01-01,6971.28,189.21,189.21,0,Current
LN500075,2025-02-01,6838.94,189.21,189.21,0,Current
LN500075,2025-03-01,6705.53,189.21,189.21,0,Current
LN500075,2025-04-01,6571.02,189.21,189.21,0,Current
LN500075,2025-05-01,6435.42,189.21,189.21,0,Current
LN500075,2025-06-01,6298.71,189.21,189.21,0,Current
LN500075,2025-07-01,6160.89,189.21,189.21,0,Current
LN500075,2025-08-01,6021.94,189.21,189.21,0,Current
LN500075,2025-09-01,5881.86,189.21,189.21,0,Current
LN500075,2025-10-01,5740.64,189.21,189.21,0,Current
LN500075,2025-11-01,5598.26,189.21,189.21,0,Current
LN500075,2025-12-01,5454.73,189.21,189.21,0,Current
LN500076,2024-04-01,14166.35,337.76,337.76,0,Current
LN500076,2024-05-01,14000.71,337.76,337.76,0,Current
LN500076,2024-06-01,13833.06,337.76,337.76,0,Current
LN500076,2024-07-01,13663.37,337.76,337.76,0,Current
LN500076,2024-08-01,13491.62,337.76,337.76,0,Current
LN500076,2024-09-01,13317.78,337.76,337.76,0,Current
LN500076,2024-10-01,13141.84,337.76,337.76,0,Current
LN500076,2024-11-01,12963.75,337.76,337.76,0,Current
LN500076,2024-12-01,12783.5,337.76,337.76,0,Current
LN500076,2025-01-01,12601.06,337.76,337.76,0,Current
LN500076,2025-02-01,12416.4,337.76,337.76,0,Current
LN500076,2025-03-01,12229.5,337.76,337.76,0,Current
LN500076,2025-04-01,12040.33,337.76,337.76,0,Current
LN500076,2025-05-01,11848.86,337.76,337.76,0,Current
LN500076,2025-06-01,11655.06,337.76,337.76,0,Current
LN500076,2025-07-01,11458.91,337.76,337.76,0,Current
